Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyExperienceRatio,PromotionFrequency,IncomePerYearExperience,SatisfactionScore,RoleTenureRatio
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,2,3,Manufacturing Director,2,Divorced,10274,2,No,18,3,2,1,15,2,4,7,7,6,4,0.4666666666666667,0.8571428571428571,684.9333333333333,2.75,1.0
34,No,Travel_Frequently,Research & Development,1,3,Medical,4,Male,2,2,Healthcare Representative,1,Single,5343,0,No,20,4,3,0,14,3,3,13,9,4,9,0.9285714285714286,0.3076923076923077,381.64285714285717,2.75,0.6923076923076923
35,No,Travel_Frequently,Research & Development,4,4,Other,4,Male,2,1,Laboratory Technician,4,Married,2376,1,No,13,3,2,1,2,2,4,2,2,2,2,1.0,1.0,1188.0,3.5,1.0
43,Yes,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,2,Sales Executive,3,Single,5346,8,No,13,3,2,0,7,2,2,4,3,1,3,0.5714285714285714,0.25,763.7142857142857,2.0,0.75
32,No,Non-Travel,Sales,2,1,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,2827,1,No,12,3,3,3,1,3,3,1,0,0,0,1.0,0.0,2827.0,2.5,0.0
56,No,Travel_Rarely,Research & Development,4,4,Technical Degree,4,Female,3,5,Manager,1,Divorced,19943,4,No,13,3,4,1,28,2,3,5,2,4,2,0.17857142857142858,0.8,712.25,3.0,0.4
29,No,Travel_Rarely,Research & Development,6,1,Medical,2,Female,3,1,Laboratory Technician,4,Married,3131,1,No,13,3,1,1,10,5,3,10,8,0,8,1.0,0.0,313.1,2.5,0.8
19,No,Travel_Rarely,Research & Development,9,2,Life Sciences,3,Male,3,1,Research Scientist,1,Single,2552,1,No,25,4,3,0,1,4,3,1,1,0,0,1.0,0.0,2552.0,2.5,1.0
45,No,Travel_Rarely,Research & Development,7,3,Medical,1,Female,3,1,Research Scientist,3,Married,4477,4,Yes,19,3,3,1,7,2,2,3,2,0,2,0.42857142857142855,0.0,639.5714285714286,2.25,0.6666666666666666
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6474,1,No,13,3,2,1,14,2,2,14,8,3,11,1.0,0.21428571428571427,462.42857142857144,3.0,0.5714285714285714
20,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,1,Laboratory Technician,3,Single,3033,1,No,12,3,1,0,2,2,2,2,2,1,2,1.0,0.5,1516.5,1.75,1.0
44,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,3,Male,3,1,Research Scientist,3,Single,2936,1,Yes,11,3,3,0,6,4,3,6,4,0,2,1.0,0.0,489.3333333333333,3.0,0.6666666666666666
53,No,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,5,Manager,3,Divorced,18606,3,No,18,3,2,1,26,6,3,7,7,4,7,0.2692307692307692,0.5714285714285714,715.6153846153846,3.0,1.0
29,No,Travel_Rarely,Research & Development,15,1,Life Sciences,2,Female,1,1,Research Scientist,4,Married,2168,0,Yes,18,3,1,1,6,2,2,5,4,1,3,0.8333333333333334,0.2,361.3333333333333,2.25,0.8
22,Yes,Travel_Frequently,Research & Development,3,4,Life Sciences,3,Male,2,1,Research Scientist,4,Married,2853,0,Yes,11,3,2,1,1,5,3,0,0,0,0,0.0,0.0,2853.0,3.0,0.0
46,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,4,Manager,1,Married,17048,8,No,23,4,1,0,28,2,3,26,15,15,9,0.9285714285714286,0.5769230769230769,608.8571428571429,2.0,0.5769230769230769
44,No,Non-Travel,Research & Development,17,3,Life Sciences,4,Male,1,1,Research Scientist,3,Single,2290,2,No,13,3,4,0,6,3,3,0,0,0,0,0.0,0.0,381.6666666666667,3.5,0.0
33,No,Travel_Rarely,Human Resources,2,3,Human Resources,2,Male,3,1,Human Resources,3,Married,3600,1,No,13,3,4,1,5,2,3,5,4,1,4,1.0,0.2,720.0,3.0,0.8
41,Yes,Non-Travel,Research & Development,5,2,Life Sciences,1,Male,2,1,Research Scientist,1,Divorced,2107,6,No,17,3,1,1,5,2,1,1,0,0,0,0.2,0.0,421.4,1.0,0.0
30,No,Travel_Rarely,Sales,29,4,Life Sciences,3,Male,3,2,Sales Executive,1,Divorced,4115,8,No,19,3,3,3,8,3,3,4,3,0,3,0.5,0.0,514.375,2.5,0.75
40,No,Travel_Frequently,Sales,2,4,Medical,2,Male,3,2,Sales Executive,2,Married,4327,5,No,12,3,4,3,5,2,3,0,0,0,0,0.0,0.0,865.4,2.75,0.0
50,No,Travel_Frequently,Research & Development,2,3,Medical,4,Female,3,4,Manager,1,Married,17856,2,No,22,4,3,1,32,3,3,2,2,2,2,0.0625,1.0,558.0,2.75,1.0
28,No,Travel_Rarely,Research & Development,19,4,Medical,4,Male,2,1,Laboratory Technician,1,Married,3196,1,No,12,3,3,3,6,2,3,6,5,3,3,1.0,0.5,532.6666666666666,2.75,0.8333333333333334
46,No,Travel_Rarely,Research & Development,15,2,Life Sciences,4,Male,3,5,Research Director,2,Married,19081,5,No,11,3,1,1,25,2,3,4,2,0,3,0.16,0.0,763.24,2.5,0.5
35,No,Travel_Rarely,Sales,17,4,Life Sciences,3,Male,3,2,Sales Executive,1,Married,8966,3,Yes,15,3,4,3,15,2,3,7,7,1,7,0.4666666666666667,0.14285714285714285,597.7333333333333,2.75,1.0
24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,4,Female,3,1,Laboratory Technician,2,Married,2210,1,No,13,3,1,1,1,3,1,1,0,0,0,1.0,0.0,2210.0,2.0,0.0
33,No,Travel_Frequently,Sales,25,3,Medical,2,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,1,10,3,2,10,7,0,1,1.0,0.0,453.9,2.0,0.7
36,No,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7,1.0,0.14285714285714285,391.57142857142856,3.0,1.0
30,No,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,1,3,10,4,2,10,7,8,9,1.0,0.8,349.1,2.25,0.7
44,No,Travel_Rarely,Research & Development,29,4,Other,4,Male,3,2,Research Scientist,4,Single,4541,1,No,25,4,2,0,20,3,3,20,11,13,17,1.0,0.65,227.05,3.25,0.55
20,No,Travel_Rarely,Sales,21,3,Marketing,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2,1.0,1.0,1339.0,3.5,0.5
46,No,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4,0.5,0.16666666666666666,614.9166666666666,3.25,0.5
42,No,Non-Travel,Human Resources,2,5,Medical,4,Male,4,2,Human Resources,1,Married,6272,7,No,16,3,1,1,10,3,4,4,3,0,3,0.4,0.0,627.2,2.5,0.75
60,No,Travel_Rarely,Sales,7,4,Marketing,2,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,2,1,12,3,3,11,7,1,9,0.9166666666666666,0.09090909090909091,435.0,2.75,0.6363636363636364
32,No,Travel_Frequently,Research & Development,13,3,Other,3,Female,2,1,Laboratory Technician,2,Married,2743,1,No,20,4,3,1,2,2,3,2,2,2,2,1.0,1.0,1371.5,2.75,1.0
32,No,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0.8,0.0,499.8,3.5,0.875
36,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,4,3,1,17,2,3,7,7,7,7,0.4117647058823529,1.0,603.0588235294117,2.5,1.0
33,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,1,Research Scientist,4,Married,2781,0,No,13,3,2,1,15,5,3,14,10,4,10,0.9333333333333333,0.2857142857142857,185.4,2.5,0.7142857142857143
40,No,Travel_Rarely,Sales,10,3,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,2,1,7,2,4,5,1,1,3,0.7142857142857143,0.2,978.8571428571429,2.5,0.2
25,No,Travel_Rarely,Sales,10,4,Life Sciences,3,Male,3,2,Sales Executive,4,Single,4950,0,No,14,3,2,0,5,4,3,4,3,1,1,0.8,0.25,990.0,3.0,0.75
30,No,Travel_Rarely,Research & Development,1,3,Medical,4,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,4,1,1,12,2,3,11,9,5,7,0.9166666666666666,0.45454545454545453,298.25,2.5,0.8181818181818182
42,No,Travel_Frequently,Research & Development,26,5,Medical,1,Female,3,3,Research Director,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0,0.05,0.0,659.55,2.0,0.0
35,No,Non-Travel,Sales,8,2,Marketing,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,2,1,16,6,2,13,2,4,12,0.8125,0.3076923076923077,648.5625,2.75,0.15384615384615385
27,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,1,Married,2235,1,Yes,14,3,4,2,9,3,2,9,7,6,8,1.0,0.6666666666666666,248.33333333333334,2.0,0.7777777777777778
54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,4,Female,3,3,Manufacturing Director,3,Divorced,10502,7,No,17,3,1,1,33,2,1,5,4,1,4,0.15151515151515152,0.2,318.24242424242425,2.25,0.8
44,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Female,4,1,Research Scientist,4,Married,2011,1,No,13,3,4,1,10,5,3,10,5,7,7,1.0,0.7,201.1,3.0,0.5
19,Yes,Non-Travel,Research & Development,10,3,Medical,1,Female,2,1,Research Scientist,2,Single,1859,1,Yes,25,4,2,0,1,2,4,1,1,0,0,1.0,0.0,1859.0,2.25,1.0
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,3760,1,No,15,3,1,3,3,5,3,3,2,1,2,1.0,0.3333333333333333,1253.3333333333333,2.25,0.6666666666666666
54,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Male,3,4,Research Director,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9,0.2777777777777778,0.0,493.8611111111111,3.0,0.9
31,No,Travel_Rarely,Research & Development,11,2,Medical,3,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,3,4,0,6,2,2,6,5,0,1,1.0,0.0,1138.8333333333333,2.5,0.8333333333333334
31,No,Travel_Rarely,Research & Development,24,3,Medical,3,Female,2,2,Healthcare Representative,1,Single,6812,1,No,19,3,2,0,10,2,3,10,9,1,8,1.0,0.1,681.2,2.25,0.9
59,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,4,0,13,2,3,6,1,0,5,0.46153846153846156,0.0,397.7692307692308,3.5,0.16666666666666666
43,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,1,5,Research Director,4,Married,19740,3,No,14,3,2,1,25,2,3,8,7,0,7,0.32,0.0,789.6,3.0,0.875
49,No,Travel_Rarely,Research & Development,4,2,Medical,1,Male,2,5,Manager,3,Married,18711,2,No,13,3,3,1,23,2,4,1,0,0,0,0.043478260869565216,0.0,813.5217391304348,2.75,0.0
36,No,Travel_Frequently,Research & Development,3,3,Technical Degree,3,Male,3,1,Research Scientist,2,Married,3692,1,No,12,3,3,0,12,2,2,11,10,0,7,0.9166666666666666,0.0,307.6666666666667,2.5,0.9090909090909091
48,No,Travel_Rarely,Research & Development,2,2,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,2559,5,No,11,3,3,0,7,4,2,1,0,0,0,0.14285714285714285,0.0,365.57142857142856,2.75,0.0
27,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2517,1,No,11,3,2,3,5,2,3,5,3,0,3,1.0,0.0,503.4,2.25,0.6
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,11,3,2,2,6,2,3,6,0,1,0,1.0,0.16666666666666666,1103.8333333333333,3.0,0.0
48,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,2,5,Research Director,4,Single,18265,6,No,12,3,3,0,25,3,4,1,0,0,0,0.04,0.0,730.6,3.75,0.0
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,4,Research Director,4,Divorced,16124,3,No,14,3,2,2,9,2,2,7,7,1,7,0.7777777777777778,0.14285714285714285,1791.5555555555557,3.0,1.0
34,No,Travel_Rarely,Research & Development,20,3,Technical Degree,3,Female,4,1,Research Scientist,3,Married,2585,0,No,17,3,4,0,2,5,2,1,0,0,0,0.5,0.0,1292.5,3.0,0.0
44,No,Travel_Rarely,Sales,5,3,Marketing,2,Male,3,5,Manager,2,Married,18213,7,No,11,3,3,1,26,5,3,22,9,3,10,0.8461538461538461,0.13636363636363635,700.5,2.5,0.4090909090909091
33,No,Travel_Rarely,Sales,10,5,Marketing,4,Male,4,3,Sales Executive,3,Divorced,8380,0,Yes,14,3,4,2,10,3,3,9,8,0,8,0.9,0.0,838.0,3.5,0.8888888888888888
19,No,Travel_Rarely,Research & Development,25,3,Life Sciences,2,Female,4,1,Research Scientist,4,Single,2994,1,Yes,12,3,4,0,1,2,3,1,0,0,1,1.0,0.0,2994.0,3.25,0.0
23,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,1,Research Scientist,3,Married,1223,1,No,22,4,4,1,1,2,3,1,0,0,1,1.0,0.0,1223.0,3.5,0.0
25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,3,Male,1,1,Sales Representative,4,Single,1118,1,Yes,14,3,4,0,1,4,3,1,0,1,0,1.0,1.0,1118.0,3.5,0.0
26,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2875,1,Yes,20,4,2,0,8,2,2,8,5,2,2,1.0,0.25,359.375,2.75,0.625
45,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,5,Manager,2,Single,18824,2,Yes,16,3,1,0,26,2,3,24,10,1,11,0.9230769230769231,0.041666666666666664,724.0,1.75,0.4166666666666667
55,No,Non-Travel,Research & Development,8,1,Medical,4,Male,2,4,Healthcare Representative,2,Divorced,13577,1,Yes,15,3,4,1,34,3,3,33,9,15,0,0.9705882352941176,0.45454545454545453,399.3235294117647,3.25,0.2727272727272727
21,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Female,2,1,Laboratory Technician,3,Single,2625,1,No,20,4,3,0,2,2,1,2,2,2,2,1.0,1.0,1312.5,2.0,1.0
46,No,Travel_Rarely,Sales,4,2,Marketing,4,Female,2,5,Manager,2,Married,18789,2,No,14,3,3,1,26,2,3,11,4,0,8,0.4230769230769231,0.0,722.6538461538462,3.0,0.36363636363636365
34,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,3,2,Sales Executive,1,Single,4538,0,Yes,12,3,4,0,4,3,3,3,2,0,2,0.75,0.0,1134.5,2.75,0.6666666666666666
51,No,Travel_Frequently,Sales,9,3,Life Sciences,4,Male,3,5,Manager,2,Divorced,19847,4,Yes,24,4,1,1,31,5,2,29,10,11,10,0.9354838709677419,0.3793103448275862,640.2258064516129,2.25,0.3448275862068966
59,No,Travel_Rarely,Research & Development,18,4,Medical,4,Male,3,3,Manufacturing Director,4,Single,10512,6,No,12,3,4,0,25,6,2,9,7,5,4,0.36,0.5555555555555556,420.48,3.5,0.7777777777777778
34,No,Travel_Frequently,Research & Development,19,3,Medical,3,Female,3,2,Laboratory Technician,2,Divorced,4444,4,No,13,3,3,2,15,2,4,11,8,5,10,0.7333333333333333,0.45454545454545453,296.26666666666665,3.0,0.7272727272727273
28,No,Travel_Frequently,Research & Development,1,4,Medical,4,Male,3,1,Laboratory Technician,3,Single,2154,0,Yes,11,3,3,0,5,2,2,4,2,0,2,0.8,0.0,430.8,3.0,0.5
44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,4,5,Manager,1,Divorced,19190,1,No,14,3,4,2,26,4,2,25,9,14,13,0.9615384615384616,0.56,738.0769230769231,2.5,0.36
34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,3,Male,2,2,Human Resources,2,Married,4490,4,No,11,3,4,2,14,5,4,10,9,1,8,0.7142857142857143,0.1,320.7142857142857,3.25,0.9
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,3506,0,Yes,14,3,4,0,4,3,3,3,2,2,2,0.75,0.6666666666666666,876.5,3.25,0.6666666666666666
42,No,Travel_Rarely,Research & Development,7,4,Medical,2,Female,4,2,Research Scientist,2,Married,2372,6,Yes,16,3,4,0,18,2,3,1,0,0,0,0.05555555555555555,0.0,131.77777777777777,2.75,0.0
43,No,Travel_Rarely,Sales,4,4,Marketing,4,Female,2,3,Sales Executive,4,Single,10231,3,No,14,3,4,0,23,3,4,21,7,15,17,0.9130434782608695,0.7142857142857143,444.82608695652175,4.0,0.3333333333333333
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0.8888888888888888,0.3125,300.55555555555554,3.0,0.875
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,Female,3,3,Healthcare Representative,4,Married,7978,1,No,11,3,4,1,10,2,3,10,7,0,5,1.0,0.0,797.8,3.0,0.7
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,2,1,Laboratory Technician,4,Married,3867,1,Yes,12,3,2,1,2,2,3,2,2,2,2,1.0,1.0,1933.5,3.25,1.0
51,No,Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,1,Laboratory Technician,3,Single,2838,0,No,14,3,2,0,8,6,2,7,0,7,7,0.875,1.0,354.75,2.25,0.0
30,No,Non-Travel,Research & Development,9,2,Medical,3,Female,3,2,Manufacturing Director,3,Single,4695,7,Yes,18,3,3,0,10,3,3,8,4,1,7,0.8,0.125,469.5,3.0,0.5
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,2,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,3,1,2,10,2,3,7,7,7,7,0.7,1.0,333.9,2.25,1.0
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2080,2,No,11,3,2,0,5,2,2,3,2,1,2,0.6,0.3333333333333333,416.0,2.25,0.6666666666666666
25,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,1,Research Scientist,2,Single,2096,1,No,18,3,4,0,2,3,2,2,2,2,1,1.0,1.0,1048.0,3.0,1.0
32,No,Travel_Rarely,Sales,8,3,Medical,3,Male,4,2,Sales Executive,4,Married,6209,1,No,15,3,3,2,10,4,4,10,7,0,8,1.0,0.0,620.9,3.5,0.7
45,No,Travel_Frequently,Research & Development,25,3,Medical,2,Female,3,5,Manager,2,Single,18061,3,No,22,4,3,0,22,4,3,0,0,0,0,0.0,0.0,820.9545454545455,2.5,0.0
39,No,Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,4,Manager,2,Divorced,17123,6,Yes,13,3,4,2,21,4,3,19,9,15,2,0.9047619047619048,0.7894736842105263,815.3809523809524,3.0,0.47368421052631576
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2372,1,No,12,3,4,2,2,3,3,2,2,2,2,1.0,1.0,1186.0,2.75,1.0
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,4,Male,3,2,Laboratory Technician,3,Married,4883,1,No,18,3,1,1,10,3,3,10,4,1,1,1.0,0.1,488.3,2.75,0.4
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,3,Male,3,1,Research Scientist,1,Single,3904,0,No,13,3,1,0,6,2,3,5,2,0,3,0.8333333333333334,0.0,650.6666666666666,2.0,0.4
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Female,2,2,Laboratory Technician,4,Married,4627,0,No,12,3,1,1,10,6,3,9,2,6,7,0.9,0.6666666666666666,462.7,2.25,0.2222222222222222
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,4,Female,3,3,Healthcare Representative,3,Married,7094,3,No,12,3,1,0,10,0,3,7,7,1,7,0.7,0.14285714285714285,709.4,2.75,1.0
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Female,3,1,Human Resources,1,Single,3423,6,No,12,3,3,0,10,3,4,7,6,5,7,0.7,0.7142857142857143,342.3,3.0,0.8571428571428571
28,No,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,1,2,Laboratory Technician,4,Married,6674,0,No,11,3,1,3,10,6,3,9,8,7,5,0.9,0.7777777777777778,667.4,2.75,0.8888888888888888
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,4,Female,3,4,Research Director,1,Married,16880,4,Yes,11,3,2,0,25,2,3,3,2,1,2,0.12,0.3333333333333333,675.2,2.5,0.6666666666666666
40,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,3,Sales Executive,2,Single,9094,2,Yes,12,3,3,0,9,2,3,5,4,1,0,0.5555555555555556,0.2,1010.4444444444445,3.0,0.8
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,3,Sales Executive,2,Single,8446,9,Yes,19,3,3,0,10,2,2,8,7,7,7,0.8,0.875,844.6,2.25,0.875
30,No,Travel_Rarely,Research & Development,17,4,Medical,2,Female,3,3,Manager,1,Married,11916,1,Yes,23,4,4,2,9,2,3,9,1,0,8,1.0,0.0,1324.0,2.5,0.1111111111111111
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,4534,0,No,11,3,1,0,9,6,3,8,7,1,7,0.8888888888888888,0.125,503.77777777777777,2.0,0.875
31,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,3,Sales Executive,3,Divorced,9852,1,Yes,19,3,1,1,10,5,2,10,8,9,6,1.0,0.9,985.2,2.5,0.8
41,No,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,1,No,13,3,1,0,19,4,3,19,2,11,9,1.0,0.5789473684210527,323.7368421052632,2.25,0.10526315789473684
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,2302,1,Yes,11,3,1,0,3,2,4,3,2,2,2,1.0,0.6666666666666666,767.3333333333334,2.75,0.6666666666666666
44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Married,2362,4,No,12,3,3,0,10,4,4,3,2,1,2,0.3,0.3333333333333333,236.2,2.25,0.6666666666666666
42,No,Non-Travel,Research & Development,2,1,Life Sciences,3,Male,3,4,Manager,3,Married,17861,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0.9523809523809523,0.1,850.5238095238095,3.0,0.4
55,No,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,19187,4,No,14,3,4,1,23,5,3,19,9,9,11,0.8260869565217391,0.47368421052631576,834.2173913043479,3.5,0.47368421052631576
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,3,5,Manager,2,Single,19717,6,No,14,3,1,0,36,4,3,7,3,7,7,0.19444444444444445,1.0,547.6944444444445,2.5,0.42857142857142855
40,No,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,3544,9,No,16,3,2,1,6,0,3,4,2,0,0,0.6666666666666666,0.0,590.6666666666666,2.75,0.5
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,8500,0,No,11,3,4,1,10,0,2,9,7,1,6,0.9,0.1111111111111111,850.0,3.5,0.7777777777777778
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,4661,1,No,13,3,3,0,9,4,3,9,8,8,8,1.0,0.8888888888888888,517.8888888888889,3.25,0.8888888888888888
41,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4103,0,No,17,3,4,1,10,2,3,9,3,1,7,0.9,0.1111111111111111,410.3,2.75,0.3333333333333333
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,3,2,Research Scientist,3,Single,4249,1,Yes,11,3,2,0,9,3,3,9,6,1,1,1.0,0.1111111111111111,472.1111111111111,2.75,0.6666666666666666
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,4,Manager,2,Divorced,14026,1,Yes,11,3,2,1,33,2,3,33,9,0,10,1.0,0.0,425.030303030303,2.5,0.2727272727272727
38,No,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,6893,3,No,15,3,4,1,11,3,3,7,7,1,7,0.6363636363636364,0.14285714285714285,626.6363636363636,2.5,1.0
34,No,Travel_Rarely,Sales,15,2,Medical,3,Female,3,2,Sales Executive,1,Single,6125,1,No,12,3,4,0,10,6,4,10,8,9,6,1.0,0.9,612.5,3.0,0.8
25,No,Travel_Rarely,Research & Development,19,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3669,3,No,11,3,3,3,7,6,2,3,2,1,2,0.42857142857142855,0.3333333333333333,524.1428571428571,3.25,0.6666666666666666
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,3,Female,2,3,Manufacturing Director,1,Married,10008,7,Yes,14,3,4,0,31,0,2,10,9,5,9,0.3225806451612903,0.5,322.83870967741933,2.5,0.9
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,2387,3,No,22,4,3,1,7,3,3,4,2,0,3,0.5714285714285714,0.0,341.0,2.5,0.5
36,No,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,4639,2,No,16,3,4,1,17,2,2,15,7,6,13,0.8823529411764706,0.4,272.88235294117646,2.0,0.4666666666666667
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,3,Manufacturing Director,4,Single,7898,1,No,11,3,3,0,11,2,3,10,9,0,8,0.9090909090909091,0.0,718.0,3.5,0.9
27,No,Travel_Rarely,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,8,No,14,3,2,1,5,4,3,1,0,0,0,0.2,0.0,506.8,3.0,0.0
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,13142,3,No,16,3,2,0,29,1,2,5,2,0,3,0.1724137931034483,0.0,453.17241379310343,2.5,0.4
18,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,1611,1,No,15,3,3,0,0,5,4,0,0,0,0,0.0,0.0,1611.0,3.75,0.0
35,No,Travel_Rarely,Research & Development,1,3,Medical,4,Female,2,2,Laboratory Technician,4,Married,5363,0,No,12,3,2,1,10,0,3,9,7,0,0,0.9,0.0,536.3,3.25,0.7777777777777778
